Name,local_build,sat_usage,ci_build_combined,ci_state,ci_usage,cr_reviews,cr_comments,cr_changed_files,cr_changed_lines,testing_coverage,stars,forks,watchers,open_issues,closed_issues,total_issues,open_pull_requests,closed_pull_requests,merged_pull_requests,total_pull_requests,releases_count,size_kb,language,is_private,is_fork,is_archived,has_issues,created_at,updated_at,pushed_at,default_branch,commit_count,mentionable_users,unique_pr_authors,has_actions,workflow_has_test_in_name,workflow_content_mentions_test,workflow_runs_tests,has_contributing,test_files,src_files,test_ratio,closed_issue_ratio,merged_pr_ratio,closed_pr_ratio,log_unique_pr_authors,days_since_push,log_stars,log_forks,log_total_prs,log_test_files,log_commit_count,log_releases,log_mentionable_users,popularity_score,activity_score,pr_score,testing_score,community_score,maturity_score,overall_score
resilience4j/resilience4j,1.0,0.0,1.0,1.0,1.0,16.0,29.0,126.0,3516.0,75.66,10455.0,1430.0,213.0,256.0,1028.0,1284.0,24.0,292.0,705.0,1021.0,35.0,8499.0,Java,False,False,False,True,2015-06-03T09:21:01Z,2025-11-25T02:58:22Z,2025-11-21 03:01:02+00:00,master,1561.0,232.0,283.0,1,False,True,1,0,544.0,784.0,0.6938775510204082,0.8006230529595015,0.6904995102840352,0.2859941234084231,5.648974238161206,5,9.254931255304058,7.266128779556451,6.92951677076365,6.300785794663244,7.3537223303996315,3.58351893845611,5.4510384535657,0.8855654761904761,0.4275669642857143,0.5089471726190475,0.8523681956732845,0.8036458333333334,0.5,0.7459817438587973
graphhopper/graphhopper,1.0,1.0,1.0,1.0,1.0,161.0,58.0,228.0,21620.0,,6109.0,1839.0,175.0,204.0,1443.0,1647.0,45.0,396.0,1126.0,1567.0,46.0,138704.0,Java,False,False,False,True,2012-02-18T19:57:38Z,2025-11-24T08:17:11Z,2025-11-18 11:15:02+00:00,master,6817.0,116.0,239.0,1,False,True,1,1,260.0,677.0,0.38404726735598227,0.8761384335154827,0.7185705169112955,0.2527121888959796,5.480638923341991,8,8.71768205216564,7.517520850603031,7.357556200910353,5.564520407322694,8.827321452697849,3.8501476017100584,4.762173934797756,0.8598214285714285,0.5654389880952381,0.5643973214285715,0.6950701787512589,0.6613839285714287,1.0,0.7455997619497194
kubernetes-client/java,,0.0,,,0.0,19.0,52.0,44.0,703.0,,3895.0,2059.0,102.0,33.0,1298.0,1331.0,14.0,490.0,2580.0,3084.0,55.0,63086.0,Java,False,False,False,True,2017-05-08T21:52:58Z,2025-11-24T14:18:50Z,2025-11-25 02:10:03+00:00,master,4637.0,186.0,263.0,1,False,True,1,1,124.0,2870.0,0.04320557491289199,0.9752066115702479,0.8365758754863813,0.15888456549935148,5.575949103146316,1,8.267705664762426,7.630461261783627,8.034306936339489,4.8283137373023015,8.442038517815478,4.02535169073515,5.231108616854587,0.8149553571428572,0.7677641369047619,0.6619419642857143,0.48176111126096965,0.7645833333333334,1.0,0.7442293403152425
diffplug/spotless,1.0,0.0,,0.0,1.0,43.0,41.0,242.0,5340.0,,5174.0,496.0,28.0,227.0,946.0,1173.0,9.0,302.0,1224.0,1535.0,40.0,22391.0,Java,False,False,False,True,2015-04-27T19:10:58Z,2025-11-24T19:04:07Z,2025-11-23 02:13:46+00:00,main,6654.0,208.0,266.0,1,False,True,1,1,203.0,395.0,0.5139240506329114,0.8064791133844842,0.7973941368078176,0.196742671009772,5.58724865840025,3,8.55159461813357,6.208590026096629,7.336936913707618,5.318119993844216,8.803123730829212,3.713572066704308,5.342334251964811,0.756547619047619,0.5861421130952381,0.583110119047619,0.7361119915299957,0.7825892857142857,1.0,0.7439461526444038
cbeust/testng,1.0,0.0,1.0,0.0,1.0,60.0,74.0,1733.0,75791.0,,2045.0,1026.0,180.0,253.0,1628.0,1881.0,36.0,204.0,1105.0,1345.0,11.0,33046.0,Java,False,False,False,True,2010-06-28T23:10:17Z,2025-11-13T13:06:33Z,2025-05-20 04:35:21+00:00,master,5441.0,207.0,300.0,1,True,True,1,1,1816.0,400.0,4.54,0.8654970760233918,0.8215613382899628,0.1516728624535316,5.707110264748875,190,7.6236419465115715,6.934397209928558,7.204892510204673,7.504942068396171,8.601901919343192,2.4849066497880004,5.337538079701318,0.6872023809523808,0.4006324404761905,0.5491071428571428,0.9803538834340383,0.7950892857142857,1.0,0.743250673239462
eclipse/eclipse-collections,1.0,1.0,1.0,1.0,1.0,37.0,22.0,2826.0,8351.0,,2575.0,659.0,91.0,134.0,368.0,502.0,39.0,256.0,1010.0,1305.0,20.0,18220.0,Java,False,False,False,True,2015-11-24T16:22:48Z,2025-11-24T14:51:46Z,2025-11-24 14:39:35+00:00,master,2448.0,125.0,166.0,1,False,True,1,1,1755.0,915.0,1.9180327868852458,0.7330677290836654,0.7739463601532567,0.19616858237547893,5.117993812416755,2,7.853993087224244,6.492239835020471,7.174724309836376,7.470793774195062,7.803435056952168,3.044522437723423,4.836281906951478,0.6963169642857142,0.48184523809523805,0.54375,0.9694134611926342,0.6334821428571429,1.0,0.7425282164886347
eclipse/deeplearning4j,0.0,0.0,,,0.0,49.0,20.0,137.0,9044.0,,14144.0,3859.0,761.0,639.0,5147.0,5786.0,42.0,434.0,4020.0,4496.0,0.0,765742.0,Java,False,False,False,True,2013-11-27T02:03:28Z,2025-11-24T12:47:28Z,2025-11-17 12:02:49+00:00,master,2838.0,79.0,329.0,1,True,True,1,1,776.0,3422.0,0.22676797194623027,0.8895610093328724,0.8941281138790036,0.09653024911032028,5.799092654460526,9,9.557116483735667,8.258422462458876,8.411165786770708,6.655440350367647,7.951207156472972,0.0,4.382026634673881,0.940625,0.39453125,0.6873697916666666,0.6725523980362538,0.6006696428571429,1.0,0.7424042825447779
apache/groovy,1.0,1.0,1.0,1.0,1.0,17.0,27.0,149.0,5734.0,,5400.0,1913.0,226.0,0.0,0.0,0.0,24.0,1166.0,1141.0,2331.0,0.0,232308.0,Java,False,False,False,False,2015-04-16T07:00:05Z,2025-11-24T15:39:44Z,2025-11-24 02:45:15+00:00,master,21983.0,400.0,345.0,1,True,True,1,1,330.0,1429.0,0.23093072078376486,0.0,0.4894894894894895,0.5002145002145002,5.846438775057725,2,8.594339400592892,7.5569505720129,7.754481547470383,5.802118375377063,9.998070195022075,0.0,5.993961427306569,0.8485119047619047,0.5013392857142858,0.6003720238095238,0.6398395914256941,0.8744047619047619,1.0,0.742277606189757
undertow-io/undertow,1.0,1.0,,,0.0,18.0,8.0,67.0,2329.0,,3722.0,1049.0,190.0,0.0,0.0,0.0,75.0,491.0,1279.0,1845.0,13.0,28316.0,Java,False,False,False,False,2012-07-19T00:52:44Z,2025-11-20T07:16:03Z,2025-11-20 16:49:42+00:00,main,6045.0,194.0,309.0,1,False,True,1,1,563.0,907.0,0.6207276736493936,0.0,0.6932249322493225,0.2661246612466125,5.736572297479192,5,8.222285073872717,6.956545443151569,7.520776415062797,6.335054251498059,8.707152175339404,2.6390573296152584,5.272999558563747,0.7756324404761904,0.42883184523809526,0.5783482142857141,0.8302186173751979,0.7898809523809524,1.0,0.741751082915228
dspace/dspace,1.0,1.0,,,0.0,50.0,67.0,60.0,334311.0,,1022.0,1392.0,112.0,627.0,5306.0,5933.0,223.0,1196.0,4222.0,5641.0,83.0,182975.0,Java,False,False,False,True,2012-03-16T21:44:52Z,2025-11-24T22:55:10Z,2025-11-24 22:57:09+00:00,main,21857.0,248.0,383.0,1,False,True,1,1,693.0,2939.0,0.23579448792106159,0.8943199056126748,0.7484488565857118,0.21201914554157064,5.950642552587727,1,6.930494765951626,7.239214973779806,8.637993891561942,6.542471960506805,9.992322266236618,4.430816798843313,5.517452896464707,0.5852678571428571,0.8181361607142857,0.6656063988095239,0.6732505889440369,0.8392113095238095,1.0,0.7412823272955331
projectlombok/lombok,,0.0,,,0.0,5.0,9.0,134.0,2577.0,,13335.0,2468.0,379.0,935.0,2445.0,3380.0,40.0,163.0,393.0,596.0,0.0,81131.0,Java,False,False,False,True,2009-06-08T19:46:41Z,2025-11-24T23:18:40Z,2025-10-19 01:29:34+00:00,master,3985.0,148.0,275.0,1,False,True,1,0,1464.0,436.0,3.3577981651376145,0.7233727810650887,0.6593959731543624,0.27348993288590606,5.62040086571715,38,9.49822242443063,7.81156848934518,6.391917113392602,7.289610521451167,8.29054350077274,0.0,5.003946305945459,0.9224702380952381,0.3185453869047619,0.3978422619047619,0.9738181781398361,0.7266369047619048,0.5,0.7412447231063874
killbill/killbill,1.0,1.0,,,0.0,31.0,2.0,101.0,4622.0,,5216.0,877.0,133.0,220.0,1030.0,1250.0,9.0,127.0,780.0,916.0,150.0,681706.0,Java,False,False,False,True,2012-10-21T20:55:05Z,2025-11-24T13:49:02Z,2025-11-24 07:30:15+00:00,master,10199.0,45.0,67.0,1,False,True,1,1,608.0,1080.0,0.562962962962963,0.824,0.851528384279476,0.13864628820960698,4.219507705176107,2,8.559677803022392,6.777646593635117,6.821107472256465,6.411818267709897,9.230142999272362,5.017279836814924,3.828641396489095,0.8006324404761904,0.716889880952381,0.5108444940476191,0.8134209556178967,0.2617559523809524,1.0,0.7397252165830456
remkop/picocli,0.0,1.0,1.0,1.0,1.0,13.0,48.0,66.0,6327.0,,5241.0,448.0,43.0,138.0,1408.0,1546.0,24.0,239.0,614.0,877.0,86.0,84872.0,Java,False,False,False,True,2017-02-01T16:38:41Z,2025-11-24T12:27:12Z,2025-10-30 11:04:09+00:00,main,4704.0,125.0,156.0,1,False,True,1,1,244.0,173.0,1.4104046242774566,0.9107373868046572,0.7001140250855188,0.2725199543899658,5.056245805348308,27,8.564458383883352,6.1070228877422545,6.777646593635117,5.501258210544727,8.45638105201948,4.465908118654584,4.836281906951478,0.7491443452380953,0.5499813988095238,0.47972470238095233,0.8809669359624515,0.6238095238095238,1.0,0.7393209750620415
arduino/arduino,,0.0,1.0,1.0,1.0,23.0,41.0,188.0,17206.0,,14478.0,6998.0,1083.0,642.0,9246.0,9888.0,99.0,699.0,716.0,1514.0,37.0,1387855.0,Java,False,False,False,True,2010-09-17T19:10:36Z,2025-11-24T21:33:47Z,2025-10-11 09:27:40+00:00,master,7377.0,268.0,587.0,1,False,True,1,1,42.0,235.0,0.17872340425531916,0.9350728155339806,0.47291941875825627,0.4616908850726552,6.376726947898627,46,9.58045460278142,8.85352256068954,7.323170717943469,3.7612001156935624,8.906257878156621,3.6375861597263857,5.594711379601839,0.9501488095238095,0.5348958333333333,0.5473958333333333,0.5111339083405266,0.8726190476190476,1.0,0.739178566370846
apache/zeppelin,0.0,1.0,1.0,0.0,1.0,53.0,70.0,212.0,31047.0,,6587.0,2829.0,302.0,0.0,0.0,0.0,73.0,4479.0,567.0,5119.0,0.0,112809.0,Java,False,False,False,False,2015-03-25T07:00:06Z,2025-11-24T06:13:19Z,2025-11-21 21:48:28+00:00,master,5591.0,464.0,693.0,1,False,True,1,0,259.0,574.0,0.45121951219512196,0.0,0.11076382105880055,0.874975581168197,6.542471960506805,4,8.79300509129753,7.948031990637284,8.540909718033554,5.560681631015528,8.629092283913646,0.0,6.142037405587356,0.8809523809523809,0.39334077380952376,0.6533854166666666,0.7256880192598187,0.9167410714285715,0.5,0.7390577935054309
janusgraph/janusgraph,1.0,0.0,1.0,1.0,1.0,78.0,51.0,77.0,1604.0,,5673.0,1211.0,216.0,513.0,1123.0,1636.0,68.0,508.0,2228.0,2804.0,28.0,60713.0,Java,False,False,False,True,2016-12-26T13:26:29Z,2025-11-24T12:36:30Z,2025-11-21 11:06:36+00:00,master,7381.0,171.0,172.0,1,False,True,1,1,336.0,1023.0,0.3284457478005865,0.6864303178484108,0.7945791726105563,0.181169757489301,5.153291594497779,5,8.643649615368796,7.10002716662926,7.9391588179567965,5.820082930352362,8.906799883589944,3.367295829986474,5.147494476813453,0.8305059523809524,0.5141369047619047,0.6324776785714286,0.6845853451841462,0.7008928571428572,1.0,0.7380864404627033
sofastack/sofa-boot,,0.0,1.0,0.0,1.0,47.0,30.0,332.0,3804.0,,5080.0,1271.0,311.0,10.0,424.0,434.0,2.0,106.0,815.0,923.0,82.0,4881.0,Java,False,False,False,True,2018-04-02T08:28:14Z,2025-11-24T08:30:25Z,2025-11-24 08:30:20+00:00,master,665.0,44.0,63.0,1,False,True,1,1,425.0,441.0,0.963718820861678,0.9769585253456221,0.8829902491874323,0.11484290357529794,4.1588830833596715,2,8.533263371593732,7.148345743900068,6.828712071641684,6.054439346269371,6.501289670540389,4.418840607796598,3.8066624897703196,0.8205357142857141,0.578608630952381,0.524813988095238,0.889788339807222,0.24620535714285713,1.0,0.7376721593565673
asynchttpclient/async-http-client,0.0,0.0,0.0,0.0,1.0,9.0,54.0,83.0,2464.0,,6395.0,1594.0,347.0,95.0,1244.0,1339.0,13.0,170.0,585.0,768.0,8.0,19156.0,Java,False,False,False,True,2011-03-07T13:41:46Z,2025-11-24T01:47:12Z,2025-11-19 20:42:59+00:00,main,4294.0,178.0,284.0,1,False,True,1,0,161.0,183.0,0.8797814207650273,0.9290515309932785,0.76171875,0.22135416666666666,5.652489180268651,6,8.763428073953845,7.374629015218945,6.645090969505644,5.087596335232384,8.365206834418355,2.1972245773362196,5.187385805840755,0.8587053571428571,0.5141927083333333,0.4630952380952381,0.8210050712127752,0.7679315476190476,0.5,0.7369588570889082
qos-ch/logback,1.0,0.0,,,0.0,,,,,58.45,3184.0,1334.0,142.0,115.0,75.0,190.0,208.0,269.0,231.0,708.0,6.0,30343.0,Java,False,False,False,True,2009-08-20T18:48:24Z,2025-11-24T22:18:37Z,2025-11-24 22:18:32+00:00,master,4698.0,126.0,451.0,1,False,True,1,1,447.0,679.0,0.658321060382916,0.39473684210526316,0.326271186440678,0.3799435028248588,6.113682179832232,1,8.066207568006265,7.19668657083435,6.5638555265321274,6.104793232414985,8.455104999102815,1.9459101490553132,4.844187086458591,0.7702380952380952,0.5467075892857143,0.4055059523809524,0.8360977175046757,0.7340773809523811,1.0,0.7336710067571214
dependencytrack/dependency-track,1.0,0.0,1.0,1.0,1.0,0.0,4.0,51.0,1026.0,32.03,3381.0,690.0,71.0,934.0,1440.0,2374.0,75.0,326.0,1935.0,2336.0,74.0,112433.0,Java,False,False,False,True,2013-07-16T19:16:43Z,2025-11-24T16:12:03Z,2025-11-24 08:02:33+00:00,master,6548.0,157.0,237.0,1,True,True,1,1,216.0,473.0,0.45665961945031713,0.6065711878685762,0.8283390410958904,0.13955479452054795,5.472270673671475,2,8.126222529458525,6.53813982376767,7.756623334538858,5.37989735354046,8.787067645218054,4.31748811353631,5.062595033026967,0.7298735119047618,0.609002976190476,0.6091517857142857,0.7157938156380377,0.7232886904761905,1.0,0.733412739623795
apache/tinkerpop,1.0,0.0,,,0.0,6.0,17.0,269.0,13041.0,,2086.0,841.0,95.0,0.0,0.0,0.0,29.0,1226.0,2020.0,3275.0,0.0,236439.0,Java,False,False,False,False,2015-02-07T08:00:05Z,2025-11-24T18:44:04Z,2025-11-24 18:43:59+00:00,master,21641.0,226.0,280.0,1,True,True,1,0,752.0,1101.0,0.6830154405086285,0.0,0.616793893129771,0.37435114503816797,5.638354669333745,1,7.643482907077201,6.7357800142423265,8.09437844497296,6.6240652277998935,9.982391150131594,0.0,5.424950017481403,0.6776041666666666,0.5709635416666667,0.6430803571428572,0.857997837541361,0.7989583333333333,0.5,0.7333313046234354
bumptech/glide,,1.0,1.0,1.0,1.0,4.0,19.0,176.0,3789.0,,34983.0,6186.0,1025.0,571.0,3936.0,4507.0,45.0,422.0,605.0,1072.0,54.0,97839.0,Java,False,False,False,True,2013-07-08T22:52:33Z,2025-11-24T12:09:28Z,2025-11-19 20:47:55+00:00,master,3070.0,166.0,262.0,1,False,False,0,1,240.0,483.0,0.4968944099378882,0.8733081872642556,0.5643656716417911,0.39365671641791045,5.572154032177765,6,10.462646093092756,8.73020559553099,6.9782137426306985,5.484796933490655,8.029758520440822,4.007333185232471,5.117993812416755,0.9795386904761905,0.5239397321428572,0.50546875,0.5884002751402676,0.7415178571428571,0.75,0.7332217205707812
